name,wiki_uri,s,wikidata,wiki_name
"Moran, J.",[],https://hdl.handle.net/20.500.11840/pi76918,http://www.wikidata.org/entity/Q83287121,[]
Y.* Morishita,[],https://hdl.handle.net/20.500.11840/pi76920,http://www.wikidata.org/entity/Q83286813,"[rdflib.term.Literal('Y. Morishita', lang='de'), rdflib.term.Literal('Y. Morishita', lang='en'), rdflib.term.Literal('Y. Morishita', lang='es'), rdflib.term.Literal('Y. Morishita', lang='fr'), rdflib.term.Literal('Y. Morishita', lang='it'), rdflib.term.Literal('Y. Morishita', lang='nl'), rdflib.term.Literal('Y. Morishita', lang='sq')]"
J.E. (Julius Eduard) Muller,[],https://hdl.handle.net/20.500.11840/pi76922,http://www.wikidata.org/entity/Q52234508,"[rdflib.term.Literal('Julius  Muller (1846-1902)', lang='ca'), rdflib.term.Literal('Julius  Muller (1846-1902)', lang='da'), rdflib.term.Literal('Julius  Muller (1846-1902)', lang='de'), rdflib.term.Literal('Julius Eduard Muller', lang='en'), rdflib.term.Literal('Julius  Muller (1846-1902)', lang='es'), rdflib.term.Literal('Julius Muller', lang='fi'), rdflib.term.Literal('Julius E. Muller', lang='fr'), rdflib.term.Literal('Julius  Muller (1846-1902)', lang='it'), rdflib.term.Literal('Julius Muller', lang='nb'), rdflib.term.Literal('Julius Eduard Muller', lang='nl'), rdflib.term.Literal('Julius  Muller (1846-1902)', lang='pt'), rdflib.term.Literal('Julius Eduard Muller', lang='sq'), rdflib.term.Literal('Julius  Muller (1846-1902)', lang='sv'), rdflib.term.Literal('Julius Eduard Muller', lang='an'), rdflib.term.Literal('Julius Eduard Muller', lang='ast'), rdflib.term.Literal('Julius Eduard Muller', lang='cy'), rdflib.term.Literal('Julius Eduard Muller', lang='de-at'), rdflib.term.Literal('Julius Eduard Muller', lang='de-ch'), rdflib.term.Literal('Julius Eduard Muller', lang='et'), rdflib.term.Literal('Julius Eduard Muller', lang='ga'), rdflib.term.Literal('Julius Eduard Muller', lang='gl'), rdflib.term.Literal('Julius Eduard Muller', lang='io'), rdflib.term.Literal('Julius Eduard Muller', lang='jut'), rdflib.term.Literal('Julius Eduard Muller', lang='nn'), rdflib.term.Literal('Julius Eduard Muller', lang='pms'), rdflib.term.Literal('Julius Eduard Muller', lang='pt-br'), rdflib.term.Literal('Julius Eduard Muller', lang='ro'), rdflib.term.Literal('Julius Eduard Muller', lang='sc'), rdflib.term.Literal('Julius Eduard Muller', lang='sco'), rdflib.term.Literal('Julius Eduard Muller', lang='sje')]"
"Najoan, P.",[],https://hdl.handle.net/20.500.11840/pi76924,http://www.wikidata.org/entity/Q83287201,"[rdflib.term.Literal('Paulus Najoan', lang='de'), rdflib.term.Literal('Paulus Najoan', lang='en'), rdflib.term.Literal('P. Najoan', lang='es'), rdflib.term.Literal('P. Najoan', lang='fr'), rdflib.term.Literal('P. Najoan', lang='it'), rdflib.term.Literal('Paul Najoan', lang='nl'), rdflib.term.Literal('P. Najoan', lang='sq')]"
"Nickolau, M.",[],https://hdl.handle.net/20.500.11840/pi76930,http://www.wikidata.org/entity/Q83286872,"[rdflib.term.Literal('M. Nickolau', lang='de'), rdflib.term.Literal('M. Nickolau', lang='en'), rdflib.term.Literal('M. Nickolau', lang='es'), rdflib.term.Literal('M. Nickolau', lang='fr'), rdflib.term.Literal('M. Nickolau', lang='it'), rdflib.term.Literal('M. Nickolau', lang='nl'), rdflib.term.Literal('M. Nickolau', lang='sq')]"
"Nieboer, H.A.",[],https://hdl.handle.net/20.500.11840/pi76931,http://www.wikidata.org/entity/Q83286750,"[rdflib.term.Literal('H.A. Nieboer', lang='de'), rdflib.term.Literal('H.A. Nieboer', lang='en'), rdflib.term.Literal('H.A. Nieboer', lang='es'), rdflib.term.Literal('H.A. Nieboer', lang='fr'), rdflib.term.Literal('H.A. Nieboer', lang='it'), rdflib.term.Literal('Hendrik Albert Nieboer', lang='nl'), rdflib.term.Literal('H.A. Nieboer', lang='sq')]"
"Nierstrasz, H.F.",[],https://hdl.handle.net/20.500.11840/pi76932,http://www.wikidata.org/entity/Q20064435,"[rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='jut'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sje'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='af'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='an'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ast'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='bar'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='br'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ca'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='co'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='cs'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='cy'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='da'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='de'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='de-at'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='de-ch'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='en'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='en-ca'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='en-gb'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='eo'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='es'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='et'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='eu'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='fi'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='fr'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='frp'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='fur'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ga'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='gd'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='gl'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='gsw'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='hr'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='hu'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ia'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='id'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ie'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='io'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='is'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='it'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='kg'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='lb'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='li'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='lij'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='mg'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='min'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ms'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nap'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nb'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nds'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nds-nl'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nl'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nn'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='nrm'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='oc'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='pcd'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='pl'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='pms'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='pt'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='pt-br'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='rm'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='ro'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sc'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='scn'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sco'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sk'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sl'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sq'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sr-el'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sv'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='sw'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='vec'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='vi'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='vls'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='vo'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='wa'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='wo'), rdflib.term.Literal('Hugo Frederik Nierstrasz', lang='zu')]"
"Noite, C.",[],https://hdl.handle.net/20.500.11840/pi76934,http://www.wikidata.org/entity/Q83287077,"[rdflib.term.Literal('C. Noite', lang='de'), rdflib.term.Literal('C. Noite', lang='en'), rdflib.term.Literal('C. Noite', lang='es'), rdflib.term.Literal('C. Noite', lang='fr'), rdflib.term.Literal('C. Noite', lang='it'), rdflib.term.Literal('C. Noite', lang='nl'), rdflib.term.Literal('C. Noite', lang='sq')]"
"Olds, H.G.",[],https://hdl.handle.net/20.500.11840/pi76935,http://www.wikidata.org/entity/Q5892503,"[rdflib.term.Literal('Harry Grant Olds', lang='ast'), rdflib.term.Literal('Harry Grant Olds', lang='ca'), rdflib.term.Literal('Harry Grant Olds', lang='cs'), rdflib.term.Literal('Harry Grant Olds', lang='da'), rdflib.term.Literal('H.G. Olds', lang='de'), rdflib.term.Literal('Harry Grant Olds', lang='en'), rdflib.term.Literal('Harry Grant Olds', lang='es'), rdflib.term.Literal('Harry Grant Olds', lang='fi'), rdflib.term.Literal('Harry Grant Olds', lang='fr'), rdflib.term.Literal('Harry Grant Olds', lang='ga'), rdflib.term.Literal('H.G. Olds', lang='it'), rdflib.term.Literal('Harry Grant Olds', lang='nb'), rdflib.term.Literal('Harry Grant Olds', lang='nl'), rdflib.term.Literal('Harry Grant Olds', lang='pt'), rdflib.term.Literal('Harry Grant Olds', lang='pt-br'), rdflib.term.Literal('Harry Grant Olds', lang='sl'), rdflib.term.Literal('Harry Grant Olds', lang='sq'), rdflib.term.Literal('Harry Grant Olds', lang='sv')]"
"Ondei, G.M.D.",[],https://hdl.handle.net/20.500.11840/pi76939,http://www.wikidata.org/entity/Q83286463,"[rdflib.term.Literal('G.M.D. Ondei', lang='de'), rdflib.term.Literal('G.M.D. Ondei', lang='en'), rdflib.term.Literal('G.M.D. Ondei', lang='es'), rdflib.term.Literal('G.M.D. Ondei', lang='fr'), rdflib.term.Literal('G.M.D. Ondei', lang='it'), rdflib.term.Literal('Michele Ondei', lang='nl'), rdflib.term.Literal('G.M.D. Ondei', lang='sq')]"
"Penn, A.T.W.",[],https://hdl.handle.net/20.500.11840/pi76944,http://www.wikidata.org/entity/Q52218753,"[rdflib.term.Literal('Albert Thomas Watson Penn', lang='ast'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='ca'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='da'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='de'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='en'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='es'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='fr'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='it'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='nl'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='pt'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='pt-br'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='sq'), rdflib.term.Literal('Albert Thomas Watson Penn', lang='sv')]"
"Peridis, P. & Cie.",[],https://hdl.handle.net/20.500.11840/pi76945,http://www.wikidata.org/entity/Q83287063,"[rdflib.term.Literal('P. Peridis', lang='de'), rdflib.term.Literal('P. Peridis', lang='en'), rdflib.term.Literal('P. Peridis', lang='es'), rdflib.term.Literal('P. Peridis', lang='fr'), rdflib.term.Literal('P. Peridis', lang='it'), rdflib.term.Literal('Pappa Peridis', lang='nl'), rdflib.term.Literal('P. Peridis', lang='sq')]"
"Pestel, A.",[],https://hdl.handle.net/20.500.11840/pi76947,http://www.wikidata.org/entity/Q83286436,"[rdflib.term.Literal('Aurélian Pestel', lang='de'), rdflib.term.Literal('Aurélian Pestel', lang='en'), rdflib.term.Literal('Aurélian Pestel', lang='es'), rdflib.term.Literal('Aurélian Pestel', lang='fr'), rdflib.term.Literal('Aurélian Pestel', lang='it'), rdflib.term.Literal('Aurélian Pestel', lang='nl'), rdflib.term.Literal('Aurelian Pestel', lang='sq')]"
"Pet, P.C.",[],https://hdl.handle.net/20.500.11840/pi76948,http://www.wikidata.org/entity/Q83287084,"[rdflib.term.Literal('P.C. Pet', lang='de'), rdflib.term.Literal('P.C. Pet', lang='en'), rdflib.term.Literal('P.C. Pet', lang='es'), rdflib.term.Literal('P.C. Pet', lang='fr'), rdflib.term.Literal('P.C. Pet', lang='it'), rdflib.term.Literal('P.C. Pet', lang='nl'), rdflib.term.Literal('P.C. Pet', lang='sq')]"
"Pinus, N.",[],https://hdl.handle.net/20.500.11840/pi76955,http://www.wikidata.org/entity/Q83287292,"[rdflib.term.Literal('N. Pinus', lang='de'), rdflib.term.Literal('N. Pinus', lang='en'), rdflib.term.Literal('N. Pinus', lang='es'), rdflib.term.Literal('N. Pinus', lang='fr'), rdflib.term.Literal('N. Pinus', lang='it'), rdflib.term.Literal('N. Pinus', lang='nl'), rdflib.term.Literal('N. Pinus', lang='sq')]"
"Portier, C.",[],https://hdl.handle.net/20.500.11840/pi76957,http://www.wikidata.org/entity/Q83287524,[]
"Post, R.L.L.",[],https://hdl.handle.net/20.500.11840/pi76958,http://www.wikidata.org/entity/Q86741354,"[rdflib.term.Literal('R.L.L. Post', lang='en'), rdflib.term.Literal('R.L.L. Post', lang='nl')]"
A.H.J. Prins,[],https://hdl.handle.net/20.500.11840/pi76961,http://www.wikidata.org/entity/Q4647829,"[rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='jut'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sje'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='af'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='an'), rdflib.term.Literal('اى. اتش. جيه. پرينس', lang='arz'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ast'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='bar'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='br'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ca'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='co'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='cs'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='cy'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='da'), rdflib.term.Literal('A.H.J. Prins', lang='de'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='de-at'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='de-ch'), rdflib.term.Literal('A. H. J. Prins', lang='en'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='en-ca'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='en-gb'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='eo'), rdflib.term.Literal('A.H.J. Prins', lang='es'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='et'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='eu'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='fi'), rdflib.term.Literal('A.H.J. Prins', lang='fr'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='frp'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='fur'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ga'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='gd'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='gl'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='gsw'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='hr'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='hu'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ia'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='id'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ie'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='io'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='is'), rdflib.term.Literal('A.H.J. Prins', lang='it'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='kg'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='lb'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='li'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='lij'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='mg'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='min'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ms'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nap'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nb'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nds'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nds-nl'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nl'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nn'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='nrm'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='oc'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='pcd'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='pl'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='pms'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='pt'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='pt-br'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='rm'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='ro'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sc'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='scn'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sco'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sk'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sl'), rdflib.term.Literal('A. H. J. Prins', lang='sq'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sr-el'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sv'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='sw'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='tr'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='vec'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='vi'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='vls'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='vo'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='wa'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='wo'), rdflib.term.Literal('Adriaan Hendrik Johan Prins', lang='zu')]"
Joss Dray,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571042')],https://hdl.handle.net/20.500.11840/pi76969,http://www.wikidata.org/entity/Q82571042,"[rdflib.term.Literal('Joss Dray', lang='en'), rdflib.term.Literal('Joss Dray', lang='nl'), rdflib.term.Literal('Joss Dray', lang='sq')]"
"Robert, W.",[],https://hdl.handle.net/20.500.11840/pi76973,http://www.wikidata.org/entity/Q83286451,"[rdflib.term.Literal('W. Robert', lang='en'), rdflib.term.Literal('W. Robert', lang='nl'), rdflib.term.Literal('W. Robert', lang='de'), rdflib.term.Literal('W. Robert', lang='es'), rdflib.term.Literal('W. Robert', lang='fr'), rdflib.term.Literal('W. Robert', lang='it'), rdflib.term.Literal('W. Robert', lang='sq')]"
