name,wiki_uri
May Jinggawaramba,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498468')]
Dick Jambal,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498530')]
Oumou Sy,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q274559')]
"McGarrigle, J.",[]
"Andrew, T.",[]
J.E. (Julius Eduard) Muller,[]
"Pellanders, M.",[]
"Farsari, A.",[]
"Curtis, E.S.",[]
"Kubary, J.S.",[]
"Court, A. de la",[]
Linus Yakitjipini,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594458')]
"Schuh, G.",[]
"Vries, D. de",[]
Jop Titus,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741812')]
Ayur Kristanus,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741813')]
Vitsbay,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820463')]
"Langer, S.",[]
"Toumanoff, S.B.",[]
"Rinehart, F. A.",[]
"Wittick, G.B.",[]
"Koch-GrÃ¼nberg, T.",[]
Seio,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820465')]
Ikkosai (Saito 1),[]
Tomokazu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820008')]
Tsune Kazu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820468')]
"Schadenberg, A.",[]
"Camp, F. van",[]
"Meyer, A.B.",[]
J. (John) Davis,[]
"Moulin, F.",[]
"Thiele, E.",[]
"Malinowski, B.",[]
"Alberts, M.",[]
"Hagenbeck, C.",[]
Ustad Djaffa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593330')]
Pinedo,[]
Mohammad Ali Taraghijah,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q6891783')]
"Ephraim, J.",[]
Cao Yinying,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594466')]
Zhu Suzhen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594216')]
Ji Tan,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q45569066'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741866'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q105242592')]"
Zhong Dexiang,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q16922069')]
Zhang Yinying,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594468')]
Tao Lingping,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593742')]
Yao Zhenzhu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84594478')]
Qihua,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820509')]
G. J. Phot.,[]
"Dreesen, W.",[]
"Voigt, H.",[]
"Uchida, K.",[]
"Roest, J.L.D. van der",[]
"Jens, F.J.",[]
"Berssenbrugge, H.",[]
"Duhem, C.",[]
"Koslowsky, J.",[]
"Frey, E.E.",[]
Ogaki,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820511')]
"Duggan Cronin, A.M.",[]
"Hitte, C. de la",[]
"Bell, C.M.",[]
A.F. (Alfred Frank) Randall,[]
"Hillers, J.K.",[]
"Fowler, J.M.B.",[]
"Soule, W.",[]
"Olsen, N.",[]
Barza,[]
Cruces y Campa,[]
"Davis, S.",[]
"Bonine, E.A.",[]
"Parsons, G.W.",[]
"Brady, M.B.",[]
"Kleinschmidt, Th.",[]
"Garrett, A.",[]
MR & Co.,[]
"Taber, I.",[]
"Hughan, A.",[]
Utagawa Toyokuni,[]
Kitao Masanobu,[]
Maruya Jinpachi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q28686476')]
Yamaguchiya Tobei,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q27921156')]
Yamashiroya Tokei,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499631')]
Izutsuya Sanyemon,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593535')]
Fukugawa Hori Cho,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593380')]
"Artz, T.",[]
Gusokuya,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820517')]
Horiko Takishichi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499538')]
Azumaya Daisuke,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q41699101')]
Clara B. Wilpert,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741870')]
R. (RenÃ©) Gardi,[]
"Verdoorn, J.P.",[]
Pierneef,[]
"Severin, R.",[]
"Sutton, F.W.",[]
"Fechner, W.",[]
"Suscipj, L.",[]
Gonkar Gyatso,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q43131117'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q98766708')]"
Anny Muryadi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741873')]
C. M. Robinson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q27793358')]
Mahmoud Darwish,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q207720')]
"Boetselaar, N.",[]
"Hancock, B.",[]
"Doctors van Leeuwen, W.",[]
Molinari,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820519')]
"Marquis, D.",[]
Majhar,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820522')]
Sumihardjo,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820525')]
Bagong Kursudiarjo,[]
"Busenbender, F.F.",[]
Kikugawa Eizan,[]
Yamadaya Sanshiro,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q27921104')]
"Klein, E. (mogelijk)",[]
"Veldkamp, R. (mogelijk)",[]
"Castillo, R.",[]
"Sturler-Raemaekers, M.M. de",[]
"Dumas, T.R.",[]
N. (Nicolas) Mukomberanwa,[]
N. (Nicolas) Mukomberanwa,[]
"Brugsch, E.",[]
"Gsell, E.",[]
Keisai Eisen,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3046492')]
Kubo Shunman,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3200184')]
Okamura Masanobu,[]
Tsukioka Settei,[]
"Ermakov, D.",[]
Nishimura Shigenaga,[]
Koning Chulalongkorn,[]
"Sinner, P.",[]
"Lichtenberger, C.",[]
"Eurenius, W.A.",[]
"BÃ¼chner, H.",[]
"Wilson, J.C.",[]
Mohammed al Makkawi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498753')]
W.J. Pol,[]
Raden Mas Sajid,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499280')]
"Hoffmeister, L.H.",[]
"Scheurmann, E.",[]
"Davis, S.H.",[]
Qwaa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820546')]
Bodys Isek Kingelez,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q2908459')]
"Grimm, J.",[]
"Conradt, F.",[]
"Woensdrecht, J.",[]
"Wollrabe, H.W.",[]
"Boote, S.",[]
J.H. (Josephus Hubertus) Vos,[]
"Burbank, E.A.",[]
"Haaff, M. de",[]
"Pedersen, H.V.",[]
"King, H.",[]
Herman Willem Daendels,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q741772')]
"Olson, A.",[]
"Spencer, C.",[]
"Anoniem BraziliÃ«, Poolse fotograaf",[]
"Ravenscroft, T.D.",[]
Agent-Generaal J.F.A. (Johan FranÃ§ois Adriaan) Cateau van Rosevelt,[]
"Ferrez, M.",[]
"Bouwman, I.P.L., Ir.",[]
"Sapper, K.",[]
"Ehrenreich, P.",[]
"Klose, H.",[]
"Elsevier, M.",[]
"Chit, F.",[]
"Mol, J.C.",[]
Serukhan Said Khan,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498605')]
O. Zerkowitz,[]
"Ueno, H.",[]
"BÃ¶eseken, A.",[]
"Fisler, L.F.",[]
"Koga, S.",[]
Photographer (Japan),[]
"Wigman, F.C.",[]
"Chan, A.",[]
"Afong, L.",[]
"Mizuno, H.",[]
"Miller, M.M.",[]
"Hoare, S., Madame",[]
"Bateson, G. & Mead, M.",[]
"Schuler,  A.",[]
Master of Ogol,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593972')]
Gizan Izuno,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572190')]
Koei Hashimoto,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593451')]
Utagawa Yoshitsuya,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3178301')]
Katsukawa Shunsho,[]
Utagawa Kunimori,[]
R.J. Schaap,[]
Tashi Norbu,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3515936'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574034')]"
M. (Mathias) Kauage,[]
Yanagawa Shigenobu,[]
Ishikawa Toyonobu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3038261')]
Hokushu Shunkosai,[]
Katsukawa Shunei,[]
Katsukawa Shunko,[]
Toshusai Sharaku,[]
Nishimura Eijudo,[]
Shimizuya,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820560')]
Tsuraya Kiemon,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593624')]
K.F.L.E. (Karl Fredrich Ludwig Eugen) Klein,[]
Moriya Jihei,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q27921183')]
Eishosai Choki,[]
Tsutaya Jusaburo,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593576')]
Chokosai Eisho,[]
Ichirakutei Eisui,[]
Yeisendo,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820571')]
W.H. Medhurst,[]
Qiu Zhengping,[]
Nellie Stewart,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q6990140'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575352')]"
Ronnie Tjampitjinpa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q1116839')]
Berry Lensink,[]
C.A.W. (Christian Andrew William) Thompson,[]
H.A. (Hossein Ali) Razmara Ø­Ø³ÛÙØ¹ÙÛ Ø±Ø²ÙâØ¢Ø±Ø§,[]
I Dewa Putu Waru,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499127')]
Ayako Rokkaku,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q11350389')]
A.L. Brockmann,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q96757546')]
M. (Marla) Allison,[]
S. (Shokasai) Masatsune,[]
Ronnie Jakamarra Lawson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573123')]
J. (Jan) Verhas,[]
Suana Ndeke,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741878')]
Iseki Iemasa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572071')]
B. (Bede) Dus Mapun,[]
K. (Kambau) Namaleu Lamang,[]
M. (Michael) Cook,[]
K. Karen) Casey,[]
A. (Allan) Mansell,[]
D. (Dhuwarrwarr) Marika,[]
J. (Janice) Murray,[]
G. (Garry) Namponan,[]
C. (Chris) Pease,[]
L. (Leonie) Pootchemunka,[]
L. (Leo) Helms,[]
V. (Victor) Levie,[]
B. (Brynn) Bruijn,[]
N. (Nickie) Isaksen,[]
F. (Freek) Thielsch,[]
A. (Annette) Oom,[]
W. H. (Wim) Hoogerdijk,[]
D. M. Navaratne Dissanayake,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741880')]
O. (Oomersi) Mawji,[]
Kapitein F. (Fedor) Schulze,[]
J. (Jaap) van der Post,[]
J. (Joke) Ziegelaar,[]
A. M. (Adrienne) Norman,[]
E. (Ed) den Ouden,[]
E. (Erik) Post,[]
M. (Marc) de Haan,[]
W. (Wim) Bettenhausen,[]
J. (Jan) van 't Zelfde,[]
M. (Michiel) Boerman,[]
B. (Bob) van Dijk,[]
D. (Dominic) Sansoni,[]
I. (Ingeborg) Claessens,[]
B. (Bart) Singeling,[]
Y. (Yvonne) van der Bijl,[]
N. (Nelleke) Oosten,[]
Ida Bagus Sunia,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575430')]
N. (Nikki) Nooteboom,[]
I Wayan Aris Sarmanta,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574960')]
I Wayan Budiarta,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570549')]
L.N. (Lakshminarayan Khubira) Sharma,[]
Adel Al Quraishi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574587')]
Walter C. Hillier,[]
Isabella L. Bird,[]
B.C. (Bindi Cole) Chocka,[]
M. Bennett,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593195')]
Anatol Donkan,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570982')]
Gladys Kemarre,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571942')]
Osborne Macharia,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q60633087')]
I Nyoman Muliawan,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573811')]
I Wayan Mardika,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573565')]
Minoru Maeda,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q11397526'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q11397698'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q85010461'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741883')]"
Sorayama Hajime,[]
Kim Songsa,[]
E. (England) Bangala,[]
D. (Deborah) Bell,[]
Ningie Nangala Napangarti,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573494')]
David Malangi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q1175462')]
Andrew Freddy,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741886')]
Queenie McKenzie,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q168302')]
Gunybi Ganambarr,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571340')]
Wanyubi Marika,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573586')]
Vernon Ah Kee,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q21705232')]
Doreen Reid Nakamarra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q4166630')]
Billy Benn Perrurle,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q22662654')]
Hector Julum Ngarritjan,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572366')]
Darby Jampijinpa Ross,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q21856248')]
Wakartu Cory Surprise,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q43138478')]
Thomas Jangala Rice,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574706')]
Lawrence Jangala Watson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82576125')]
Dolly Nampijinpa Daniels,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q21598135')]
Teddy Jangala Egan,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498305')]
Jack Jakamarra Ross,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q21455980')]
Paddy Japaljarri Sims,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q21461853')]
Jeannie Nungurrayi Egan,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571156')]
Jill Nungarrayi Watson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84496257')]
Anak Agung Gede Edi Saputra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498303')]
Nyoman Sani,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84499297')]
A. (Abdullah) Suriosubroto,[]
Weng Tonghe,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q985522')]
Enrique Polanco,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q101053723')]
Ahmed Mater,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q4695904')]
VojtÄch KubaÅ¡ta,[]
E. (Eric) Valli,[]
D. (Debra) Kellner,[]
D. (Daniel) LainÃ©,[]
A. (Adrianus) van der Plas,[]
G. J. (Gert Jan) Slagter,[]
D. (David) van Dijk,[]
Ahira Toriyama,[]
J. (John) van Leeuwen,[]
P. (Peter) te Bos,[]
C. (Catherine) Cabrol,[]
P. (Pieter) Hildering,[]
G. (Gracia) Lebbink,[]
J. (Jerry) Ingram,[]
R. (Ronald) Bolink,[]
W. (Wout) van Heusden,[]
Made `Bayak' Muliana,[]
Shen Zhen,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q45396599'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45411197'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45447890'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45448525'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45510822'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45510885'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45511907'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45519395'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45540237'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45544039'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45551668'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45555748'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45557184'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45557247'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45558474'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45600370'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45607283'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45612115'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45618684'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45635738'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45640244'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45645453'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45663524'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65903390'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65916313')]"
Hang Zhiying,[]
Jin Meisheng,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q43229790')]
Karja di Krama,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84593318')]
A. (Aida) CrisÃ³stomo,[]
Bonne Reijn,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86741915')]
Fumbi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820578')]
Mbatjemenem,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820580')]
Njanepaqjuwur,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820583')]
AkamÃªtjÃ¨si,[]
Ndanim,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820587')]
SÃªreuw,[]
Jokorminim,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820604')]
Mbakawum,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q86820606')]
J. (Joe) Bolton,[]
O Sechang,[]
N. (Najib) Nassif,[]
Y. (Yasser) Najjar,[]
Peter Datjin Burarrwanga,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570874')]
Mickey Dorrung Gurrawara,[]
"Joolangi, Frank Cox",[]
Glenn Namundja,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498766')]
Billy Dullman,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571086')]
Sam Tjampitjin,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575651')]
Muntja Nungurrayi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574087')]
Tjumpo (Murtikarlku) Tjapanangka,[]
Mitjili Napurrula,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q3317122')]
Marlee Napurrula,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573971')]
K. (Katarra) Nampitjinpa,[]
Long Tom Tjapanangka,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q22662642')]
Susie Bootja Bootja Napaltjarri,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q7649008')]
Mick Gill Tjakamarra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575646')]
M. M. (Michael Mutji) Tjangala,[]
Fred Tjakamarra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q12858298')]
Pauline Sunfly Nangala,[]
Elizabeth  Gordon Napaltjarri,[]
Elizabeth Nyumi Nungurrayi,[]
A. (Alice) Nampitjinpa,[]
Ian James Cook Mungatopi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498193')]
H.J. (Harry) Wedge,[]
J.F. (JosÃ© Francisco) Borges,[]
Timothy Cook,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q59681386'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q92493551')]"
Delilah Freddy Puruntatameri,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84496254')]
Freda Warlapinni,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82576085')]
Raelene Kerinauia,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571979')]
Jacinta Lorenzo,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498521')]
Jennifer Murray,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q6178662'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q10306645'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q76138703'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498905'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q87980603'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q96225118')]"
Paddy Carlton,[]
Long Jack Phillipus Tjakamarra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q27062558')]
Greeny Purvis Petyarre,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574348')]
Kuddtji Kngwarreye Tjungarai,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575708')]
Mabel  Juli,[]
Gloria Tamerre Petyarre,[]
Dinny Nolan Tjamtijinpa,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575654')]
Billy Thomas Joongoorra,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82575576')]
Huang Yongyu,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q1388937')]
Ren Yi,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q45388735'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45433742'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45434308'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45506950'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45519577'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45536693'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45558800'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45571113'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45595257'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45602702'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45609765'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45627096'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45627786'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45645259'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45660748'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q65828878'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q96203633'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q103038718')]"
Jimmy Jampjinpa Robertson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572212')]
Jeannie Petyarre,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82574351')]
Topsy Nangala Ross,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573497')]
Two Bob Tjungurrayi,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q27924870')]
Jacko Jakamarra Gordon,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82572200')]
Lyndsay Bird Mpetyane,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82570409')]
Gracie Morton Ngale,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573799')]
Liddy Nakamarra Nelson,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82573906')]
Cindy Morton Petyarre,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q84498859')]
Freddy Timms (Nagarrmaliny),[]
A.B. (Ada Bird) Petyarre,[]
Muhammad 'Abd al-Wahhab,[]
M. (Max) Fruchtermann,[]
Fang Zhaoling,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q177588')]
Boris van Berkum,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q2911060')]
Damien Hirst,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q294326')]
LÃ¼ Fengzi,[]
Lin Fengmian,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q986362')]
Shih Tzu-chen,[]
Liu Boqin,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q45441424'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q45444614')]"
Billy Hogan Japaljarri,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q82571804')]
Biddy Rockman Napaljarri,[rdflib.term.URIRef('http://www.wikidata.org/entity/Q4904091')]
Mick Kubarkku,"[rdflib.term.URIRef('http://www.wikidata.org/entity/Q21459313'), rdflib.term.URIRef('http://www.wikidata.org/entity/Q106936049')]"
